ax,ay,az,gx,gy,gz,session,reading_index
441,-1856,3,-558,-20,-46,2025-11-12_19-32-34,53
788,-1693,-1369,-994,3196,-856,2025-11-12_19-32-34,54
1211,-1907,-369,1092,4316,-880,2025-11-12_19-32-34,55
333,-2082,-1214,1862,2401,-119,2025-11-12_19-32-34,56
-702,-3007,-234,-1963,-541,-533,2025-11-12_19-32-34,57
524,-2082,85,-1298,-982,-156,2025-11-12_19-32-34,58
754,-1829,148,-662,-245,-187,2025-11-12_19-32-34,59
753,-2103,-287,-653,-1033,-1252,2025-11-12_19-33-37,0
627,-1272,201,890,-1128,-655,2025-11-12_19-33-37,1
273,-1646,-1126,3955,615,5,2025-11-12_19-33-37,2
834,-1455,-901,-959,793,-559,2025-11-12_19-33-37,3
302,-2097,-98,-1715,-270,-27,2025-11-12_19-33-37,4
580,-1853,-18,-805,-93,-242,2025-11-12_19-33-37,5
371,-2261,-238,-919,-2230,-201,2025-11-12_19-33-37,6
857,-1342,-380,-854,2021,-795,2025-11-12_19-33-37,7
1489,-1935,-777,2226,3537,1113,2025-11-12_19-33-37,8
321,-2196,-826,-945,623,-441,2025-11-12_19-33-37,9
578,-2007,165,-1217,-1013,-123,2025-11-12_19-33-37,10
693,-1844,82,-767,-4,-114,2025-11-12_19-33-37,11
-238,-2052,-571,-606,-649,-627,2025-11-12_19-33-37,12
-1240,-3897,3477,-658,1230,-1247,2025-11-12_19-33-37,13
0,0,0,0,0,0,2025-11-12_19-33-37,14
1043,-1501,-970,651,4515,1052,2025-11-12_19-33-37,15
213,-2158,60,-1260,53,195,2025-11-12_19-33-37,16
441,-1969,-222,-859,1307,-199,2025-11-12_19-33-37,17
87,-2198,-267,-1088,122,-725,2025-11-12_19-33-37,18
579,-1496,-798,-2055,3059,-455,2025-11-12_19-33-37,19
392,-2038,-582,4474,586,963,2025-11-12_19-33-37,20
960,-1763,-1049,2769,1342,-18,2025-11-12_19-33-37,21
882,-2372,416,-1849,-3165,476,2025-11-12_19-33-37,22
136,-2206,-69,-1052,-295,30,2025-11-12_19-33-37,23
182,-1868,-330,-656,2105,-24,2025-11-12_19-33-37,24
359,-2147,-656,-2481,3932,-389,2025-11-12_19-33-37,25
330,-1956,106,3628,-1138,157,2025-11-12_19-33-37,26
525,-1768,-946,3377,157,-423,2025-11-12_19-33-37,27
592,-2358,-849,33,1738,89,2025-11-12_19-33-37,28
168,-2293,79,-2169,-596,78,2025-11-12_19-33-37,29
445,-1840,175,-972,-423,-149,2025-11-12_19-33-37,30
791,-2069,-467,-966,-4953,-509,2025-11-12_19-33-37,31
683,-1794,-449,-1308,2954,-1029,2025-11-12_19-33-37,32
289,-1471,-1352,4347,1057,716,2025-11-12_19-33-37,33
329,-2352,-1135,787,2287,-500,2025-11-12_19-33-37,34
-578,-3393,1077,-2346,-1657,-5,2025-11-12_19-33-37,35
252,-2129,-95,-1268,-696,6,2025-11-12_19-33-37,36
1020,-1886,-175,-285,-1250,-143,2025-11-12_19-33-37,37
729,-2072,-579,-788,89,-749,2025-11-12_19-33-37,38
-486,-1525,201,-1379,-874,87,2025-11-12_19-33-37,39
415,-1830,-831,4290,1224,340,2025-11-12_19-33-37,40
971,-1426,-820,2118,203,-223,2025-11-12_19-33-37,41
1509,-2853,-1787,-840,266,108,2025-11-12_19-33-37,42
1066,-2616,940,-1850,-1933,28,2025-11-12_19-33-37,43
360,-2060,-64,-905,162,-347,2025-11-12_19-33-37,44
495,-2280,153,-211,411,331,2025-11-12_19-33-37,45
16,-2075,-1329,-1179,4668,-1108,2025-11-12_19-33-37,46
690,-1763,-186,2161,643,-427,2025-11-12_19-33-37,47
12,-1809,-1128,4088,422,-199,2025-11-12_19-33-37,48
334,-1809,-800,914,1219,-33,2025-11-12_19-33-37,49
-176,-3013,938,-2361,-1461,192,2025-11-12_19-33-37,50
530,-1945,160,-1236,-1287,-81,2025-11-12_19-33-37,51
240,-2000,-465,-523,-161,-81,2025-11-12_19-33-37,52
-1564,-2812,-1621,-3864,9218,-1502,2025-11-12_19-33-37,53
875,-1608,-870,3033,399,924,2025-11-12_19-33-37,54
1480,-2218,508,-1208,-2691,33,2025-11-12_19-33-37,55
641,-1964,20,-1088,-1918,-204,2025-11-12_19-33-37,56
177,-2627,254,-1890,-1834,-51,2025-11-12_19-34-38,0
494,-2001,-26,-1289,-1481,-269,2025-11-12_19-34-38,1
638,-1865,-165,-561,241,-193,2025-11-12_19-34-38,2
997,-1910,-50,-205,-1664,-58,2025-11-12_19-34-38,3
-357,-1879,-341,-987,3026,-692,2025-11-12_19-34-38,4
393,-1895,-274,3525,-328,116,2025-11-12_19-34-38,5
596,-1574,-1272,3787,1968,693,2025-11-12_19-34-38,6
746,-1681,-704,2515,-597,-246,2025-11-12_19-34-38,7
2160,-2598,-1578,-1087,158,181,2025-11-12_19-34-38,8
267,-2240,-83,-1946,-657,81,2025-11-12_19-34-38,9
423,-2009,126,-1009,-330,-191,2025-11-12_19-34-38,10
745,-1882,164,-593,-45,-158,2025-11-12_19-34-38,11
547,-1898,-193,-514,-2815,-117,2025-11-12_19-34-38,12
-573,-3425,94,-2020,4730,-798,2025-11-12_19-34-38,13
1461,-1968,-599,2780,3083,380,2025-11-12_19-34-38,14
744,-2144,899,-1443,-858,722,2025-11-12_19-34-38,15
515,-1984,19,-721,-742,-294,2025-11-12_19-34-38,16
296,-2098,-289,-501,-816,-215,2025-11-12_19-34-38,17
1510,-2271,-970,-1284,574,-544,2025-11-12_19-34-38,18
649,-1472,-358,-1274,1277,-525,2025-11-12_19-34-38,19
178,-2207,-462,4865,653,564,2025-11-12_19-34-38,20
1429,-1256,-855,2156,812,696,2025-11-12_19-34-38,21
-199,-2927,896,-2150,-77,656,2025-11-12_19-34-38,22
220,-1947,-215,-659,777,-287,2025-11-12_19-34-38,23
164,-2335,-617,-1164,1743,-1413,2025-11-12_19-34-38,24
496,-1547,-178,-1103,1708,-229,2025-11-12_19-34-38,25
454,-1818,-856,4256,1091,374,2025-11-12_19-34-38,26
1232,-1254,-845,2316,759,363,2025-11-12_19-34-38,27
1443,-2632,-218,-1005,-1982,541,2025-11-12_19-34-38,28
302,-2039,396,-1309,-711,-35,2025-11-12_19-34-38,29
411,-1974,-217,-834,2698,-65,2025-11-12_19-34-38,30
-633,-2721,306,-2076,2971,-662,2025-11-12_19-34-38,31
544,-2214,-848,4919,170,961,2025-11-12_19-34-38,32
582,-1296,-934,2583,600,-23,2025-11-12_19-34-38,33
-697,-3444,-431,-1885,-1738,-724,2025-11-12_19-34-38,34
734,-1985,-297,-590,-454,-282,2025-11-12_19-34-38,35
1180,-1823,-49,-206,-2561,-179,2025-11-12_19-34-38,36
382,-2081,-1147,-1277,1232,-454,2025-11-12_19-34-38,37
976,-1639,-238,1416,1944,-407,2025-11-12_19-34-38,38
572,-1621,-1238,3927,1632,766,2025-11-12_19-34-38,39
808,-1675,-958,-1381,1154,3,2025-11-12_19-34-38,40
218,-2065,496,-1634,-83,154,2025-11-12_19-34-38,41
388,-1964,-56,-462,368,-255,2025-11-12_19-34-38,42
-99,-3713,-868,-2310,6704,-1431,2025-11-12_19-34-38,43
762,-1615,-1156,2999,2140,1032,2025-11-12_19-34-38,44
1479,-2527,-120,-1557,-586,1044,2025-11-12_19-34-38,45
254,-1968,-44,-718,-60,-130,2025-11-12_19-34-38,46
825,-1861,-372,-488,-2937,-227,2025-11-12_19-34-38,47
640,-1458,-18,135,1146,-919,2025-11-12_19-34-38,48
1413,-1224,-1208,3055,2741,2091,2025-11-12_19-34-38,49
257,-2956,911,-1568,-158,317,2025-11-12_19-34-38,50
338,-2007,-197,-979,1260,-89,2025-11-12_19-34-38,51
713,-2260,-391,-333,-581,-1278,2025-11-12_19-34-38,52
925,-1706,96,2127,388,-754,2025-11-12_19-34-38,53
1720,-1533,-938,1530,2067,1561,2025-11-12_19-34-38,54
151,-2033,35,-1569,604,119,2025-11-12_19-34-38,55
750,-2265,-616,4864,1364,886,2025-11-15_11-53-06,0
0,0,0,0,0,0,2025-11-15_11-53-06,1
833,-1148,-1216,2903,1311,594,2025-11-15_11-53-06,2
362,-1232,-1255,1306,-50,-320,2025-11-15_11-53-06,3
747,-3347,578,-1472,-4111,-779,2025-11-15_11-53-06,4
764,-1710,-756,-427,-1938,-602,2025-11-15_11-53-06,5
880,-1851,-245,-493,-411,-125,2025-11-15_11-53-06,6
558,-2638,-825,-2011,-1027,-971,2025-11-15_11-53-06,7
1312,-1585,-1178,-2047,2525,-1014,2025-11-15_11-53-06,8
702,-2179,68,4053,779,756,2025-11-15_11-53-06,9
590,-1463,-1248,4225,1569,82,2025-11-15_11-53-06,10
887,-1071,-1132,1806,-367,-400,2025-11-15_11-53-06,11
1348,-2345,29,-774,-2851,-402,2025-11-15_11-53-06,12
498,-2961,108,-2641,-308,-574,2025-11-15_11-53-06,13
36,-2143,260,-1559,-360,-263,2025-11-15_11-53-06,14
279,-1985,-117,-815,108,-368,2025-11-15_11-53-06,15
-139,-2268,-364,-771,914,-324,2025-11-15_11-53-06,16
-442,-3616,-919,-2761,4550,-955,2025-11-15_11-53-06,17
253,-1979,-475,3278,592,446,2025-11-15_11-53-06,18
232,-1706,-1098,4001,386,20,2025-11-15_11-53-06,19
613,-1323,-742,1386,-211,119,2025-11-15_11-53-06,20
883,-2925,819,-1646,-2520,-375,2025-11-15_11-53-06,21
-696,-2511,274,-2255,-754,-523,2025-11-15_11-53-06,22
357,-1908,-399,-730,794,-207,2025-11-15_11-53-06,23
130,-1743,-530,-60,-2477,-748,2025-11-15_11-53-06,24
-689,-3336,-1451,-3140,5697,-659,2025-11-15_11-53-06,25
303,-1316,-213,-469,1234,-168,2025-11-15_11-53-06,26
422,-1868,-615,4663,810,863,2025-11-15_11-53-06,27
644,-1481,-1245,3756,1686,882,2025-11-15_11-53-06,28
1101,-1139,-1198,876,1470,835,2025-11-15_11-53-06,29
-139,-4430,939,-2571,-583,-39,2025-11-15_11-53-06,30
366,-1971,-497,-937,594,-214,2025-11-15_11-53-06,31
447,-2111,-451,-777,757,-558,2025-11-15_11-53-06,32
721,-2262,-979,-1114,-130,-876,2025-11-15_11-53-06,33
1311,-5351,-1143,-1921,2463,-479,2025-11-15_11-53-06,34
678,-1232,-163,-318,1631,-414,2025-11-15_11-53-06,35
626,-2051,-394,4385,360,466,2025-11-15_11-53-06,36
580,-2059,-1121,5030,1035,1301,2025-11-15_11-53-06,37
289,-1534,-1180,4131,2144,203,2025-11-15_11-53-06,38
476,-1088,-1286,1492,-283,-488,2025-11-15_11-53-06,39
508,-2438,-1384,-784,-3076,-1239,2025-11-15_11-53-06,40
679,-1855,79,-341,-380,-49,2025-11-15_11-53-06,41
113,-1954,-630,-717,-1176,-489,2025-11-15_11-53-06,42
1439,-1823,-1401,-1720,-760,-1018,2025-11-15_11-53-06,43
1329,-4186,-1744,-2549,4103,-779,2025-11-15_11-53-06,44
697,-1093,-291,-394,1395,-393,2025-11-15_11-53-06,45
380,-2602,-651,5183,1020,1145,2025-11-15_11-53-06,46
528,-1509,-1058,4651,2157,454,2025-11-15_11-53-06,47
844,-1025,-1163,1794,-216,-238,2025-11-15_11-53-06,48
1136,-2864,272,-1439,-3626,-9,2025-11-15_11-53-06,49
-72,-2296,177,-1879,336,-76,2025-11-15_11-53-06,50
0,-1963,-380,-456,526,-40,2025-11-15_11-53-06,51
233,-2092,-462,-495,-756,-1453,2025-11-15_11-53-06,52
82,-1932,344,-1801,379,-594,2025-11-15_11-53-06,53
700,-2022,-477,3753,975,779,2025-11-15_11-53-06,54
395,-1404,-1362,4376,1630,930,2025-11-15_11-53-06,55
905,-1348,-1063,3194,1834,-162,2025-11-15_11-53-06,56
690,-2383,-906,80,-157,-100,2025-11-15_11-53-06,57
204,-3763,1504,-2216,-3159,-177,2025-11-15_11-53-06,58
819,-2439,777,-2239,-1810,-465,2025-11-15_11-53-06,59
578,-2288,-881,-1162,528,-511,2025-11-15_11-54-09,0
284,-3567,583,-1764,-3453,-848,2025-11-15_11-54-09,1
13,-3500,455,-2964,-482,-533,2025-11-15_11-54-09,2
300,-2274,166,-2261,-77,-213,2025-11-15_11-54-09,3
542,-2249,-50,-1237,-816,-355,2025-11-15_11-54-09,4
507,-1835,182,-598,-1002,-459,2025-11-15_11-54-09,5
700,-1837,-10,-350,-289,-311,2025-11-15_11-54-09,6
289,-2109,-670,-364,-1580,-481,2025-11-15_11-54-09,7
953,-1428,-1442,-2065,6050,-1142,2025-11-15_11-54-09,8
853,-2140,-713,3633,1709,494,2025-11-15_11-54-09,9
-542,-1980,-1225,3651,288,-558,2025-11-15_11-54-09,10
487,-2842,836,-1096,-4611,-708,2025-11-15_11-54-09,11
77,-2510,56,-2166,-459,-426,2025-11-15_11-54-09,12
426,-2028,-23,-1391,-40,-231,2025-11-15_11-54-09,13
313,-1922,59,-826,-365,-348,2025-11-15_11-54-09,14
443,-1955,-201,-412,-115,-318,2025-11-15_11-54-09,15
1121,-1625,-691,-284,-3948,-6,2025-11-15_11-54-09,16
-285,-1765,-1291,-2166,1177,-1057,2025-11-15_11-54-09,17
79,-1799,-187,1664,-2869,-761,2025-11-15_11-54-09,18
249,-1694,-958,3894,-909,302,2025-11-15_11-54-09,19
2206,-1917,-2363,-1003,271,-226,2025-11-15_11-54-09,20
-284,-3501,949,-2633,-655,-572,2025-11-15_11-54-09,21
564,-1884,75,-1605,552,-455,2025-11-15_11-54-09,22
695,-1976,386,-1215,-700,-371,2025-11-15_11-54-09,23
466,-1866,-32,-616,-763,-444,2025-11-15_11-54-09,24
359,-1929,-257,-539,-359,-230,2025-11-15_11-54-09,25
1235,-1910,-506,-798,615,-436,2025-11-15_11-54-09,26
2445,-1669,-1926,-1583,-1898,-1207,2025-11-15_11-54-09,27
-274,-2983,2590,-1115,5545,-1322,2025-11-15_11-54-09,28
1263,-2532,-618,3946,2427,-331,2025-11-15_11-54-09,29
1159,-1534,-990,2138,2349,236,2025-11-15_11-54-09,30
444,-3220,1147,-1404,-3477,-1184,2025-11-15_11-54-09,31
251,-2222,-171,-1640,-1129,-402,2025-11-15_11-54-09,32
421,-2154,-66,-1274,-462,-215,2025-11-15_11-54-09,33
412,-1792,237,-583,-476,-360,2025-11-15_11-54-09,34
223,-1976,-258,-664,423,-379,2025-11-15_11-54-09,35
-193,-2072,-557,-544,-2473,-408,2025-11-15_11-54-09,36
813,-1934,-1067,-1799,-1809,-808,2025-11-15_11-54-09,37
865,-1955,-910,-2386,1358,-1192,2025-11-15_11-54-09,38
658,-2195,-355,4311,-3004,-223,2025-11-15_11-54-09,39
260,-1577,-921,2987,-792,-771,2025-11-15_11-54-09,40
1693,-2347,176,-1164,-2933,-198,2025-11-15_11-54-09,41
209,-2304,541,-2234,-1050,-371,2025-11-15_11-54-09,42
249,-2188,15,-1305,-684,-490,2025-11-15_11-54-09,43
563,-1839,42,-670,-613,-357,2025-11-15_11-54-09,44
385,-1925,-113,-315,-549,-234,2025-11-15_11-54-09,45
7,-1934,-723,-557,-2182,-402,2025-11-15_11-54-09,46
2015,-1758,-1463,-1711,-222,-833,2025-11-15_11-54-09,47
658,-2175,1495,-2384,2253,-1254,2025-11-15_11-54-09,48
365,-2053,-383,4259,1667,188,2025-11-15_11-54-09,49
1338,-1423,-1482,3830,3712,2043,2025-11-15_11-54-09,50
1852,-1286,-958,692,2083,1391,2025-11-15_11-54-09,51
-216,-3316,481,-2418,-490,-695,2025-11-15_11-54-09,52
550,-2230,-317,-1371,-941,-541,2025-11-15_11-54-09,53
580,-1887,275,-884,-846,-418,2025-11-15_11-54-09,54
415,-1977,-21,-506,-492,-212,2025-11-15_11-54-09,55
541,-2077,-329,-909,1231,-375,2025-11-15_11-54-09,56
